cust_id,rating,object_id,object_name
272678,4,3_4,Electronics_Mobiles
268712,4,6_12,Home and kitchen_Tools
269890,5,3_8,Electronics_Personal Appliances
269788,5,5_3,Books_Comics
266810,5,1_4,Clothing_Mens
267108,5,5_3,Books_Comics
273190,2,4_1,Bags_Mens
270055,4,5_11,Books_Children
272636,3,5_7,Books_Fiction
268150,1,5_6,Books_DIY
267801,5,2_4,Footwear_Kids
268090,3,3_10,Electronics_Audio and video
269593,3,5_7,Books_Fiction
274279,3,6_10,Home and kitchen_Kitchen
271757,2,2_3,Footwear_Women
270347,5,5_3,Books_Comics
273900,3,6_10,Home and kitchen_Kitchen
267464,1,4_4,Bags_Women
272267,3,5_7,Books_Fiction
269652,3,2_4,Footwear_Kids
270658,4,4_4,Bags_Women
267925,1,6_12,Home and kitchen_Tools
274902,4,5_7,Books_Fiction
270357,5,2_3,Footwear_Women
267330,5,5_11,Books_Children
274787,5,2_1,Footwear_Mens
273317,2,5_10,Books_Non-Fiction
269098,3,5_6,Books_DIY
268671,2,3_5,Electronics_Computers
272356,2,5_3,Books_Comics
273005,3,6_10,Home and kitchen_Kitchen
274270,3,6_12,Home and kitchen_Tools
271168,3,1_3,Clothing_Kids
272127,4,5_10,Books_Non-Fiction
272591,5,3_9,Electronics_Cameras
273225,2,2_4,Footwear_Kids
267019,5,5_3,Books_Comics
267661,1,3_4,Electronics_Mobiles
267864,1,4_4,Bags_Women
272440,4,5_10,Books_Non-Fiction
267224,3,4_4,Bags_Women
273500,2,3_9,Electronics_Cameras
271679,1,3_8,Electronics_Personal Appliances
274028,3,3_9,Electronics_Cameras
268908,1,3_5,Electronics_Computers
273077,4,3_5,Electronics_Computers
268810,2,6_2,Home and kitchen_Furnishing
270908,5,5_3,Books_Comics
267329,5,4_4,Bags_Women
269864,4,6_2,Home and kitchen_Furnishing
267482,1,5_3,Books_Comics
269503,1,3_10,Electronics_Audio and video
273674,4,4_1,Bags_Mens
270822,4,2_4,Footwear_Kids
273951,1,4_4,Bags_Women
274187,2,3_4,Electronics_Mobiles
272244,1,1_4,Clothing_Mens
272922,4,3_10,Electronics_Audio and video
275181,4,6_12,Home and kitchen_Tools
275230,2,3_5,Electronics_Computers
272774,1,3_8,Electronics_Personal Appliances
272428,4,6_10,Home and kitchen_Kitchen
271548,3,6_10,Home and kitchen_Kitchen
271807,2,5_3,Books_Comics
274196,4,5_11,Books_Children
267401,3,5_10,Books_Non-Fiction
270824,4,6_2,Home and kitchen_Furnishing
273857,2,3_4,Electronics_Mobiles
270430,3,2_4,Footwear_Kids
275224,1,5_7,Books_Fiction
270061,5,5_3,Books_Comics
267749,5,4_1,Bags_Mens
267042,2,4_4,Bags_Women
270437,1,5_11,Books_Children
270480,1,6_2,Home and kitchen_Furnishing
274314,1,1_3,Clothing_Kids
267158,5,5_3,Books_Comics
274852,3,1_3,Clothing_Kids
269624,3,2_4,Footwear_Kids
273337,3,3_10,Electronics_Audio and video
274227,3,4_4,Bags_Women
272870,2,4_1,Bags_Mens
269867,3,1_1,Clothing_Women
274756,2,2_3,Footwear_Women
271110,4,1_4,Clothing_Mens
274795,2,1_3,Clothing_Kids
268457,5,5_11,Books_Children
274842,5,5_10,Books_Non-Fiction
274580,2,6_2,Home and kitchen_Furnishing
274963,2,5_3,Books_Comics
273922,2,2_4,Footwear_Kids
267021,3,5_6,Books_DIY
272976,5,6_11,Home and kitchen_Bath
271187,3,3_8,Electronics_Personal Appliances
268062,2,4_1,Bags_Mens
274060,3,5_10,Books_Non-Fiction
272418,2,6_10,Home and kitchen_Kitchen
267067,5,1_4,Clothing_Mens
273652,2,1_1,Clothing_Women
273718,3,3_9,Electronics_Cameras
269772,3,4_1,Bags_Mens
270292,1,6_12,Home and kitchen_Tools
273319,4,5_6,Books_DIY
268867,1,6_10,Home and kitchen_Kitchen
272864,4,4_1,Bags_Mens
269597,1,5_7,Books_Fiction
267439,3,6_11,Home and kitchen_Bath
268827,4,4_1,Bags_Mens
266870,3,5_7,Books_Fiction
272775,4,5_7,Books_Fiction
269703,5,1_4,Clothing_Mens
267832,2,2_1,Footwear_Mens
270170,2,3_10,Electronics_Audio and video
271694,1,3_4,Electronics_Mobiles
272855,3,2_4,Footwear_Kids
272954,4,3_5,Electronics_Computers
273588,1,6_10,Home and kitchen_Kitchen
271201,5,5_10,Books_Non-Fiction
267467,3,6_12,Home and kitchen_Tools
268323,4,1_3,Clothing_Kids
267143,3,1_3,Clothing_Kids
271406,5,1_1,Clothing_Women
272493,2,6_11,Home and kitchen_Bath
267906,5,1_4,Clothing_Mens
267028,1,5_12,Books_Academic
274017,1,4_1,Bags_Mens
269624,1,5_6,Books_DIY
270907,5,3_9,Electronics_Cameras
273417,4,5_10,Books_Non-Fiction
267604,1,1_3,Clothing_Kids
268974,1,4_4,Bags_Women
267110,5,3_4,Electronics_Mobiles
272831,5,1_4,Clothing_Mens
274117,5,2_1,Footwear_Mens
270295,2,6_12,Home and kitchen_Tools
273400,3,6_12,Home and kitchen_Tools
275137,4,6_12,Home and kitchen_Tools
272536,5,3_9,Electronics_Cameras
270597,5,4_1,Bags_Mens
270424,2,6_12,Home and kitchen_Tools
271589,3,5_10,Books_Non-Fiction
268419,3,5_3,Books_Comics
270922,4,5_12,Books_Academic
267366,1,3_9,Electronics_Cameras
272841,5,6_11,Home and kitchen_Bath
270123,2,3_9,Electronics_Cameras
274275,1,3_10,Electronics_Audio and video
271306,5,3_8,Electronics_Personal Appliances
270908,2,5_10,Books_Non-Fiction
268367,1,5_10,Books_Non-Fiction
269392,5,1_4,Clothing_Mens
272626,2,3_10,Electronics_Audio and video
267176,3,1_3,Clothing_Kids
271201,5,3_10,Electronics_Audio and video
274593,3,6_10,Home and kitchen_Kitchen
270144,2,3_5,Electronics_Computers
274047,5,4_1,Bags_Mens
274350,5,3_5,Electronics_Computers
273783,5,5_10,Books_Non-Fiction
269417,2,6_10,Home and kitchen_Kitchen
271427,2,5_7,Books_Fiction
268021,3,6_10,Home and kitchen_Kitchen
270234,1,3_8,Electronics_Personal Appliances
271519,5,2_1,Footwear_Mens
273423,5,5_11,Books_Children
267268,5,5_7,Books_Fiction
269002,1,2_3,Footwear_Women
275046,3,6_10,Home and kitchen_Kitchen
271756,5,6_2,Home and kitchen_Furnishing
275252,3,4_1,Bags_Mens
267930,4,5_3,Books_Comics
273976,1,3_4,Electronics_Mobiles
267825,5,5_7,Books_Fiction
275084,2,5_10,Books_Non-Fiction
274568,3,4_4,Bags_Women
268174,5,4_1,Bags_Mens
271042,3,3_4,Electronics_Mobiles
269637,1,3_10,Electronics_Audio and video
273935,5,3_4,Electronics_Mobiles
270975,1,1_4,Clothing_Mens
272556,4,1_4,Clothing_Mens
267330,1,5_11,Books_Children
271833,4,5_11,Books_Children
272318,5,2_1,Footwear_Mens
273058,3,4_4,Bags_Women
268878,1,6_2,Home and kitchen_Furnishing
267858,4,5_11,Books_Children
267148,3,2_3,Footwear_Women
272264,3,5_7,Books_Fiction
275096,5,3_4,Electronics_Mobiles
272703,3,5_7,Books_Fiction
270687,4,6_12,Home and kitchen_Tools
268903,5,6_2,Home and kitchen_Furnishing
274314,2,5_7,Books_Fiction
274814,4,5_12,Books_Academic
272356,3,2_4,Footwear_Kids
274211,3,1_4,Clothing_Mens
268313,3,5_7,Books_Fiction
269528,2,5_10,Books_Non-Fiction
274208,4,3_5,Electronics_Computers
270449,5,4_1,Bags_Mens
274362,2,6_11,Home and kitchen_Bath
274923,2,6_10,Home and kitchen_Kitchen
269216,3,6_11,Home and kitchen_Bath
272568,4,2_3,Footwear_Women
271636,3,1_4,Clothing_Mens
271986,4,5_6,Books_DIY
273380,4,2_1,Footwear_Mens
268572,4,5_12,Books_Academic
268825,1,3_10,Electronics_Audio and video
271278,3,4_1,Bags_Mens
273313,5,5_11,Books_Children
271838,3,3_4,Electronics_Mobiles
274033,4,5_11,Books_Children
268372,5,4_4,Bags_Women
271111,3,5_7,Books_Fiction
271014,3,6_11,Home and kitchen_Bath
266846,4,1_4,Clothing_Mens
274778,3,5_12,Books_Academic
270008,1,6_11,Home and kitchen_Bath
273713,4,5_11,Books_Children
269259,5,5_7,Books_Fiction
270695,3,3_8,Electronics_Personal Appliances
274762,1,3_9,Electronics_Cameras
267742,2,1_4,Clothing_Mens
274860,4,5_11,Books_Children
267690,2,2_3,Footwear_Women
267673,1,2_1,Footwear_Mens
268708,4,2_1,Footwear_Mens
268043,4,5_3,Books_Comics
270404,1,3_5,Electronics_Computers
273168,4,2_1,Footwear_Mens
270489,2,5_11,Books_Children
272018,4,4_1,Bags_Mens
272383,4,6_10,Home and kitchen_Kitchen
274706,2,6_10,Home and kitchen_Kitchen
267374,3,5_6,Books_DIY
274042,5,3_5,Electronics_Computers
268607,5,2_3,Footwear_Women
274630,1,4_4,Bags_Women
270828,2,2_1,Footwear_Mens
268727,5,6_10,Home and kitchen_Kitchen
272295,2,2_4,Footwear_Kids
267465,1,6_11,Home and kitchen_Bath
272409,5,3_9,Electronics_Cameras
267522,3,3_4,Electronics_Mobiles
271214,3,5_11,Books_Children
275104,3,5_11,Books_Children
267794,3,2_4,Footwear_Kids
270469,5,1_4,Clothing_Mens
268572,2,5_12,Books_Academic
271584,4,5_7,Books_Fiction
274541,3,3_4,Electronics_Mobiles
274652,2,5_3,Books_Comics
274839,3,3_5,Electronics_Computers
269849,2,5_10,Books_Non-Fiction
268773,4,5_11,Books_Children
269518,3,3_9,Electronics_Cameras
273997,5,3_8,Electronics_Personal Appliances
269732,4,3_9,Electronics_Cameras
269299,5,6_11,Home and kitchen_Bath
269451,2,3_9,Electronics_Cameras
267898,1,5_6,Books_DIY
267099,3,2_1,Footwear_Mens
267163,4,4_1,Bags_Mens
268211,5,3_4,Electronics_Mobiles
267680,1,4_4,Bags_Women
269948,3,1_3,Clothing_Kids
272427,5,2_3,Footwear_Women
272026,1,2_1,Footwear_Mens
271356,5,6_12,Home and kitchen_Tools
270445,4,5_10,Books_Non-Fiction
271159,3,3_5,Electronics_Computers
273429,5,2_3,Footwear_Women
270966,4,5_3,Books_Comics
269350,4,2_1,Footwear_Mens
268997,4,3_5,Electronics_Computers
271512,4,5_11,Books_Children
272773,2,5_11,Books_Children
269136,5,5_7,Books_Fiction
270144,2,5_12,Books_Academic
274362,3,2_1,Footwear_Mens
270029,5,6_12,Home and kitchen_Tools
269867,2,3_10,Electronics_Audio and video
268825,4,2_3,Footwear_Women
272855,1,5_7,Books_Fiction
266952,4,2_1,Footwear_Mens
272363,4,5_6,Books_DIY
270724,4,4_1,Bags_Mens
273030,3,1_1,Clothing_Women
267555,5,5_11,Books_Children
271813,3,1_1,Clothing_Women
268536,2,2_4,Footwear_Kids
273702,3,5_6,Books_DIY
267970,4,2_3,Footwear_Women
273381,4,6_11,Home and kitchen_Bath
268858,5,6_10,Home and kitchen_Kitchen
269709,2,5_11,Books_Children
269780,2,5_7,Books_Fiction
271459,5,2_1,Footwear_Mens
274987,4,1_1,Clothing_Women
266846,4,6_11,Home and kitchen_Bath
274549,4,6_11,Home and kitchen_Bath
270481,1,6_12,Home and kitchen_Tools
272767,5,2_4,Footwear_Kids
273572,5,5_6,Books_DIY
269621,4,4_4,Bags_Women
269987,3,5_7,Books_Fiction
274328,5,5_11,Books_Children
272256,4,1_1,Clothing_Women
269717,4,3_8,Electronics_Personal Appliances
269586,3,2_3,Footwear_Women
273025,3,5_10,Books_Non-Fiction
267807,5,6_12,Home and kitchen_Tools
270700,3,1_4,Clothing_Mens
267512,2,2_1,Footwear_Mens
272442,1,5_6,Books_DIY
270935,4,5_12,Books_Academic
272127,3,3_10,Electronics_Audio and video
268245,5,1_1,Clothing_Women
274517,2,3_9,Electronics_Cameras
267156,2,2_1,Footwear_Mens
271294,1,5_10,Books_Non-Fiction
275040,1,2_1,Footwear_Mens
272907,4,3_8,Electronics_Personal Appliances
273140,4,5_3,Books_Comics
271643,3,2_3,Footwear_Women
268305,5,6_11,Home and kitchen_Bath
273383,5,6_11,Home and kitchen_Bath
267575,4,1_3,Clothing_Kids
266974,3,3_8,Electronics_Personal Appliances
271477,4,5_11,Books_Children
268567,1,1_3,Clothing_Kids
268344,5,2_3,Footwear_Women
272645,5,3_4,Electronics_Mobiles
272565,3,6_11,Home and kitchen_Bath
268458,1,3_8,Electronics_Personal Appliances
266841,5,6_10,Home and kitchen_Kitchen
271813,4,5_12,Books_Academic
271825,2,2_4,Footwear_Kids
270139,2,2_1,Footwear_Mens
274832,4,4_4,Bags_Women
268579,2,5_3,Books_Comics
268328,4,2_4,Footwear_Kids
274136,5,6_11,Home and kitchen_Bath
268741,5,1_3,Clothing_Kids
273417,1,6_11,Home and kitchen_Bath
273539,5,6_12,Home and kitchen_Tools
267842,4,5_3,Books_Comics
272318,1,6_10,Home and kitchen_Kitchen
271679,1,5_12,Books_Academic
270105,1,4_4,Bags_Women
272995,1,3_5,Electronics_Computers
271788,5,2_1,Footwear_Mens
273716,3,4_1,Bags_Mens
272849,3,5_11,Books_Children
275093,3,6_10,Home and kitchen_Kitchen
269520,1,1_3,Clothing_Kids
273305,3,5_11,Books_Children
268938,2,5_11,Books_Children
271858,3,6_10,Home and kitchen_Kitchen
274211,4,4_1,Bags_Mens
274110,4,1_1,Clothing_Women
271587,3,2_3,Footwear_Women
269783,1,5_11,Books_Children
272003,4,3_4,Electronics_Mobiles
268874,4,5_6,Books_DIY
268592,5,1_3,Clothing_Kids
267000,1,5_11,Books_Children
268661,2,4_1,Bags_Mens
268598,1,5_11,Books_Children
270778,3,4_4,Bags_Women
270437,5,3_5,Electronics_Computers
271660,1,6_2,Home and kitchen_Furnishing
269148,1,5_7,Books_Fiction
268011,3,3_4,Electronics_Mobiles
269768,2,5_11,Books_Children
271916,4,6_11,Home and kitchen_Bath
275031,5,2_3,Footwear_Women
267073,5,6_10,Home and kitchen_Kitchen
270821,2,6_10,Home and kitchen_Kitchen
273583,4,3_10,Electronics_Audio and video
272617,1,5_11,Books_Children
273150,3,6_2,Home and kitchen_Furnishing
271915,4,6_12,Home and kitchen_Tools
272339,1,2_4,Footwear_Kids
271704,3,6_12,Home and kitchen_Tools
271152,5,2_4,Footwear_Kids
273452,2,3_8,Electronics_Personal Appliances
269299,4,6_11,Home and kitchen_Bath
272526,1,1_1,Clothing_Women
268157,1,6_2,Home and kitchen_Furnishing
267346,5,2_3,Footwear_Women
273311,4,2_4,Footwear_Kids
272697,2,3_10,Electronics_Audio and video
268852,2,1_1,Clothing_Women
267112,5,3_9,Electronics_Cameras
267611,1,1_1,Clothing_Women
267151,5,5_10,Books_Non-Fiction
273683,4,5_12,Books_Academic
273798,1,2_4,Footwear_Kids
273764,3,2_1,Footwear_Mens
272356,5,6_12,Home and kitchen_Tools
273014,5,6_10,Home and kitchen_Kitchen
270540,3,5_10,Books_Non-Fiction
270242,1,2_3,Footwear_Women
266799,5,3_5,Electronics_Computers
270908,1,5_12,Books_Academic
269095,1,3_8,Electronics_Personal Appliances
270399,3,6_12,Home and kitchen_Tools
268481,2,6_12,Home and kitchen_Tools
267814,1,5_3,Books_Comics
274654,2,4_4,Bags_Women
268669,4,1_3,Clothing_Kids
267105,3,3_4,Electronics_Mobiles
268385,1,3_4,Electronics_Mobiles
275068,3,3_10,Electronics_Audio and video
267227,3,2_3,Footwear_Women
269821,5,5_6,Books_DIY
269903,3,6_10,Home and kitchen_Kitchen
274222,3,2_3,Footwear_Women
270881,1,5_12,Books_Academic
274455,3,6_2,Home and kitchen_Furnishing
272528,3,3_8,Electronics_Personal Appliances
271452,2,4_1,Bags_Mens
270598,2,5_10,Books_Non-Fiction
268908,2,6_11,Home and kitchen_Bath
270975,4,6_12,Home and kitchen_Tools
274345,1,1_4,Clothing_Mens
268434,3,2_4,Footwear_Kids
271012,5,3_9,Electronics_Cameras
272703,4,5_11,Books_Children
267000,4,6_10,Home and kitchen_Kitchen
270582,1,6_11,Home and kitchen_Bath
275024,3,6_10,Home and kitchen_Kitchen
274074,3,4_1,Bags_Mens
271866,1,6_11,Home and kitchen_Bath
270453,5,6_10,Home and kitchen_Kitchen
274182,1,5_10,Books_Non-Fiction
267081,5,1_1,Clothing_Women
269463,1,5_10,Books_Non-Fiction
271106,3,4_1,Bags_Mens
271664,4,4_1,Bags_Mens
266825,4,1_3,Clothing_Kids
274751,4,2_1,Footwear_Mens
270763,1,1_4,Clothing_Mens
272062,5,5_10,Books_Non-Fiction
274260,3,5_7,Books_Fiction
270491,5,5_11,Books_Children
270828,1,2_1,Footwear_Mens
273373,4,3_9,Electronics_Cameras
271846,4,1_4,Clothing_Mens
267830,5,1_1,Clothing_Women
271538,1,1_1,Clothing_Women
268934,1,3_8,Electronics_Personal Appliances
268049,5,5_7,Books_Fiction
274169,5,2_1,Footwear_Mens
269260,5,4_1,Bags_Mens
268229,5,5_12,Books_Academic
267646,1,5_10,Books_Non-Fiction
270924,1,6_12,Home and kitchen_Tools
273352,3,3_8,Electronics_Personal Appliances
270481,3,5_11,Books_Children
270252,3,3_4,Electronics_Mobiles
273190,1,1_1,Clothing_Women
269188,5,4_4,Bags_Women
269972,4,4_1,Bags_Mens
267622,2,2_3,Footwear_Women
272141,3,6_10,Home and kitchen_Kitchen
267697,4,5_10,Books_Non-Fiction
269100,5,1_3,Clothing_Kids
275056,3,1_1,Clothing_Women
273945,5,1_1,Clothing_Women
272192,4,5_3,Books_Comics
275045,5,1_4,Clothing_Mens
269472,3,2_4,Footwear_Kids
267693,3,6_11,Home and kitchen_Bath
272869,1,6_10,Home and kitchen_Kitchen
268605,5,5_3,Books_Comics
268589,5,2_4,Footwear_Kids
274456,2,2_1,Footwear_Mens
268952,2,6_12,Home and kitchen_Tools
269459,4,3_4,Electronics_Mobiles
267020,4,5_7,Books_Fiction
273286,1,6_2,Home and kitchen_Furnishing
273625,3,6_12,Home and kitchen_Tools
274234,5,1_4,Clothing_Mens
272551,5,3_4,Electronics_Mobiles
271107,4,3_4,Electronics_Mobiles
268332,1,5_3,Books_Comics
272626,2,6_11,Home and kitchen_Bath
275084,3,5_6,Books_DIY
267924,1,3_9,Electronics_Cameras
267975,3,4_4,Bags_Women
272999,3,5_6,Books_DIY
274319,5,4_4,Bags_Women
271995,4,3_10,Electronics_Audio and video
275056,2,3_9,Electronics_Cameras
271599,3,3_10,Electronics_Audio and video
268549,1,4_1,Bags_Mens
274803,4,2_1,Footwear_Mens
268339,1,6_10,Home and kitchen_Kitchen
270694,4,2_4,Footwear_Kids
274465,3,5_10,Books_Non-Fiction
273465,1,5_3,Books_Comics
274533,1,5_11,Books_Children
270724,4,5_12,Books_Academic
270944,1,1_3,Clothing_Kids
270778,4,1_4,Clothing_Mens
274592,2,6_12,Home and kitchen_Tools
269422,1,3_5,Electronics_Computers
273474,2,4_4,Bags_Women
273012,3,6_10,Home and kitchen_Kitchen
272171,3,3_9,Electronics_Cameras
268899,2,1_3,Clothing_Kids
273903,5,1_1,Clothing_Women
275023,3,5_11,Books_Children
273095,5,2_1,Footwear_Mens
267609,3,4_1,Bags_Mens
269574,3,3_8,Electronics_Personal Appliances
274468,2,3_5,Electronics_Computers
270950,4,1_3,Clothing_Kids
267938,1,3_5,Electronics_Computers
270583,5,5_6,Books_DIY
274925,4,1_1,Clothing_Women
271581,3,3_8,Electronics_Personal Appliances
269117,4,6_10,Home and kitchen_Kitchen
269463,5,4_1,Bags_Mens
271426,2,3_4,Electronics_Mobiles
273019,1,3_4,Electronics_Mobiles
272222,4,5_12,Books_Academic
269925,5,6_11,Home and kitchen_Bath
269253,1,5_11,Books_Children
271055,2,2_4,Footwear_Kids
272431,4,1_3,Clothing_Kids
268530,2,3_9,Electronics_Cameras
275170,3,6_11,Home and kitchen_Bath
267208,3,4_1,Bags_Mens
275096,5,6_2,Home and kitchen_Furnishing
267898,1,5_10,Books_Non-Fiction
271039,5,6_10,Home and kitchen_Kitchen
271822,4,3_9,Electronics_Cameras
266814,2,3_8,Electronics_Personal Appliances
271992,3,3_4,Electronics_Mobiles
269971,2,3_5,Electronics_Computers
273649,1,5_6,Books_DIY
274152,4,5_10,Books_Non-Fiction
269058,4,1_4,Clothing_Mens
273435,2,3_9,Electronics_Cameras
268205,3,3_4,Electronics_Mobiles
267877,1,3_5,Electronics_Computers
267609,5,5_3,Books_Comics
273071,5,2_1,Footwear_Mens
271896,4,3_8,Electronics_Personal Appliances
268853,1,2_1,Footwear_Mens
270311,1,4_4,Bags_Women
273606,4,5_10,Books_Non-Fiction
268131,3,6_10,Home and kitchen_Kitchen
272929,5,5_6,Books_DIY
269192,5,3_5,Electronics_Computers
269819,3,6_2,Home and kitchen_Furnishing
270485,1,6_12,Home and kitchen_Tools
271091,3,3_9,Electronics_Cameras
269104,5,6_12,Home and kitchen_Tools
266921,2,6_2,Home and kitchen_Furnishing
268493,2,4_4,Bags_Women
270858,5,2_3,Footwear_Women
271107,1,5_12,Books_Academic
268443,2,5_6,Books_DIY
273429,3,5_11,Books_Children
268969,3,3_8,Electronics_Personal Appliances
271515,2,3_10,Electronics_Audio and video
269147,5,5_3,Books_Comics
272428,2,6_2,Home and kitchen_Furnishing
271261,3,4_1,Bags_Mens
267172,3,5_6,Books_DIY
274699,4,2_4,Footwear_Kids
268835,5,5_7,Books_Fiction
271894,1,5_12,Books_Academic
272687,3,4_1,Bags_Mens
273305,2,3_9,Electronics_Cameras
273896,2,6_2,Home and kitchen_Furnishing
272456,1,1_4,Clothing_Mens
275125,3,5_6,Books_DIY
268571,1,3_10,Electronics_Audio and video
272341,1,1_1,Clothing_Women
270460,5,1_4,Clothing_Mens
272435,1,6_12,Home and kitchen_Tools
273971,1,5_6,Books_DIY
273935,4,6_12,Home and kitchen_Tools
267747,2,5_11,Books_Children
267781,4,5_6,Books_DIY
272678,5,1_3,Clothing_Kids
266920,1,2_1,Footwear_Mens
275108,5,1_4,Clothing_Mens
274604,3,1_4,Clothing_Mens
269228,2,1_3,Clothing_Kids
274894,4,6_2,Home and kitchen_Furnishing
268027,3,3_9,Electronics_Cameras
267586,2,3_9,Electronics_Cameras
271152,5,3_9,Electronics_Cameras
271714,3,4_1,Bags_Mens
270288,1,6_11,Home and kitchen_Bath
268367,2,1_4,Clothing_Mens
271322,2,4_4,Bags_Women
270593,5,2_1,Footwear_Mens
273503,1,1_3,Clothing_Kids
268792,2,5_3,Books_Comics
273368,1,5_12,Books_Academic
272357,2,5_10,Books_Non-Fiction
271671,3,3_4,Electronics_Mobiles
268179,5,5_12,Books_Academic
270486,2,6_12,Home and kitchen_Tools
273554,5,5_11,Books_Children
267827,4,4_1,Bags_Mens
271131,2,5_11,Books_Children
272049,5,2_4,Footwear_Kids
269675,2,5_10,Books_Non-Fiction
272207,5,6_11,Home and kitchen_Bath
272080,4,1_3,Clothing_Kids
267889,3,4_1,Bags_Mens
272355,2,6_10,Home and kitchen_Kitchen
274234,4,2_3,Footwear_Women
273546,1,2_3,Footwear_Women
267205,3,6_2,Home and kitchen_Furnishing
272741,3,5_10,Books_Non-Fiction
267260,2,6_12,Home and kitchen_Tools
273270,2,6_12,Home and kitchen_Tools
270873,3,6_12,Home and kitchen_Tools
266902,3,5_11,Books_Children
270562,4,5_3,Books_Comics
269367,5,6_11,Home and kitchen_Bath
267974,5,4_1,Bags_Mens
268060,1,1_3,Clothing_Kids
267753,4,2_4,Footwear_Kids
269564,3,4_4,Bags_Women
275215,5,1_4,Clothing_Mens
270949,3,1_1,Clothing_Women
272217,1,5_10,Books_Non-Fiction
269874,2,6_2,Home and kitchen_Furnishing
271885,4,2_1,Footwear_Mens
273016,5,3_4,Electronics_Mobiles
274357,4,2_3,Footwear_Women
273905,3,3_10,Electronics_Audio and video
274166,2,5_12,Books_Academic
274728,1,2_4,Footwear_Kids
273032,3,6_11,Home and kitchen_Bath
272349,4,6_12,Home and kitchen_Tools
266942,5,5_6,Books_DIY
271108,3,6_12,Home and kitchen_Tools
273679,1,2_1,Footwear_Mens
273477,4,5_7,Books_Fiction
275035,1,5_3,Books_Comics
272997,3,3_10,Electronics_Audio and video
267930,1,5_7,Books_Fiction
268605,4,3_9,Electronics_Cameras
268492,1,3_8,Electronics_Personal Appliances
272023,3,5_11,Books_Children
267503,2,2_4,Footwear_Kids
268160,3,3_8,Electronics_Personal Appliances
271660,3,2_4,Footwear_Kids
270463,1,6_10,Home and kitchen_Kitchen
269883,5,3_10,Electronics_Audio and video
273119,1,1_1,Clothing_Women
268246,1,2_1,Footwear_Mens
269409,5,5_3,Books_Comics
267975,5,4_4,Bags_Women
267233,1,1_1,Clothing_Women
273473,5,4_4,Bags_Women
273839,5,3_9,Electronics_Cameras
268860,5,1_3,Clothing_Kids
272544,2,3_4,Electronics_Mobiles
268447,1,3_5,Electronics_Computers
271383,4,4_4,Bags_Women
275088,1,4_1,Bags_Mens
274339,2,2_1,Footwear_Mens
272357,2,3_5,Electronics_Computers
274422,1,3_5,Electronics_Computers
274804,5,5_12,Books_Academic
271606,5,3_5,Electronics_Computers
270607,3,3_4,Electronics_Mobiles
271797,3,1_1,Clothing_Women
267172,3,6_12,Home and kitchen_Tools
274390,1,2_1,Footwear_Mens
275043,2,1_3,Clothing_Kids
273417,5,1_1,Clothing_Women
270540,4,5_10,Books_Non-Fiction
270445,4,6_11,Home and kitchen_Bath
272524,5,5_6,Books_DIY
270801,4,6_10,Home and kitchen_Kitchen
269261,4,6_11,Home and kitchen_Bath
272849,3,3_4,Electronics_Mobiles
270914,4,5_10,Books_Non-Fiction
269624,2,5_11,Books_Children
269363,4,6_12,Home and kitchen_Tools
267644,4,5_11,Books_Children
267000,5,5_7,Books_Fiction
269758,2,5_11,Books_Children
273718,4,2_4,Footwear_Kids
268255,4,3_4,Electronics_Mobiles
269665,1,1_1,Clothing_Women
272279,3,6_2,Home and kitchen_Furnishing
269508,5,5_3,Books_Comics
274119,2,5_3,Books_Comics
273524,3,2_3,Footwear_Women
272673,4,6_2,Home and kitchen_Furnishing
268972,1,3_9,Electronics_Cameras
269174,4,1_4,Clothing_Mens
269441,5,4_1,Bags_Mens
269260,3,6_12,Home and kitchen_Tools
268909,2,5_7,Books_Fiction
267792,1,4_4,Bags_Women
269959,4,5_3,Books_Comics
273595,5,2_1,Footwear_Mens
272976,4,2_4,Footwear_Kids
273899,5,6_2,Home and kitchen_Furnishing
268364,3,4_1,Bags_Mens
271701,1,2_4,Footwear_Kids
274715,3,3_9,Electronics_Cameras
271313,2,1_1,Clothing_Women
273217,1,3_9,Electronics_Cameras
269981,2,3_9,Electronics_Cameras
275221,1,5_3,Books_Comics
270432,3,1_4,Clothing_Mens
272728,1,5_11,Books_Children
272198,2,6_11,Home and kitchen_Bath
274700,2,2_1,Footwear_Mens
269050,1,6_12,Home and kitchen_Tools
266816,4,5_11,Books_Children
270476,4,4_4,Bags_Women
271868,1,2_4,Footwear_Kids
269005,3,6_12,Home and kitchen_Tools
271769,5,2_1,Footwear_Mens
267522,5,4_1,Bags_Mens
272373,5,5_3,Books_Comics
271426,4,5_11,Books_Children
270453,2,2_1,Footwear_Mens
269862,3,3_5,Electronics_Computers
272784,4,2_4,Footwear_Kids
270512,5,1_4,Clothing_Mens
272799,4,5_10,Books_Non-Fiction
271872,2,6_11,Home and kitchen_Bath
271855,4,4_4,Bags_Women
267251,1,5_6,Books_DIY
269366,4,2_1,Footwear_Mens
269820,5,1_4,Clothing_Mens
270055,3,4_1,Bags_Mens
269726,1,3_8,Electronics_Personal Appliances
269541,1,1_4,Clothing_Mens
268328,1,3_5,Electronics_Computers
270983,5,4_4,Bags_Women
273023,4,1_4,Clothing_Mens
272961,3,1_4,Clothing_Mens
269330,2,3_5,Electronics_Computers
267690,2,2_3,Footwear_Women
274091,4,2_1,Footwear_Mens
270709,2,5_11,Books_Children
266910,4,1_1,Clothing_Women
