,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,quantity,rate,total_amt,store_type,prod_cat,prod_subcat,dob,gender,city_code
13133,24117014762,273290,2012-05-20,5,3,4,315,1392.3,MBR,Electronics,Computers,1990-09-03,M,3.0
13134,49816530310,269173,2012-05-20,6,5,2,127,280.67,e-Shop,Books,DIY,1990-05-01,F,5.0
13135,16173166969,274811,2012-05-20,4,3,1,788,870.74,MBR,Electronics,Mobiles,1980-04-20,F,1.0
13136,41473672445,270171,2012-05-20,7,5,2,1021,2256.41,Flagship store,Books,Fiction,1978-01-21,F,3.0
13137,9861709989,268348,2012-05-20,4,2,1,605,668.525,e-Shop,Footwear,Kids,1972-07-15,M,5.0
13138,10013640089,268327,2012-05-20,5,3,-2,-578,-1277.38,MBR,Electronics,Computers,1989-12-17,F,10.0
13139,18447049473,269053,2012-05-20,2,6,3,144,477.36,e-Shop,Home and kitchen,Furnishing,1985-06-18,M,9.0
13140,24054291215,272636,2012-05-20,4,3,3,1103,3656.445,e-Shop,Electronics,Mobiles,1990-06-18,F,1.0
13141,95350533084,275045,2012-05-20,2,6,5,516,2850.9,Flagship store,Home and kitchen,Furnishing,1989-06-27,F,9.0
13142,64169103450,271341,2012-05-20,4,3,-5,-1407,-7773.675,e-Shop,Electronics,Mobiles,1973-07-22,M,10.0
13143,66513630927,273088,2012-05-20,12,6,2,1156,2554.76,Flagship store,Home and kitchen,Tools,1992-03-18,M,10.0
13144,94901019014,270963,2012-05-20,12,6,2,1234,2727.14,e-Shop,Home and kitchen,Tools,1990-10-26,M,5.0
13145,86056148765,271643,2012-05-20,4,1,1,1352,1493.96,Flagship store,Clothing,Mens,1978-02-08,F,3.0
13146,80659355857,267918,2012-05-20,7,5,2,694,1533.74,TeleShop,Books,Fiction,1980-10-17,M,6.0
13147,99165167802,268487,2012-05-20,3,5,5,487,2690.675,MBR,Books,Comics,1984-06-10,F,2.0
13148,72878908579,273635,2012-05-20,6,5,4,207,914.94,e-Shop,Books,DIY,1992-09-14,M,5.0
13149,92900863552,267260,2012-05-20,1,4,5,742,4099.55,e-Shop,Bags,Mens,1982-11-10,M,9.0
13150,81187825574,269139,2012-05-20,12,6,-3,-996,-3301.74,e-Shop,Home and kitchen,Tools,1971-02-20,M,3.0
13151,31119918963,271094,2012-05-19,3,1,4,620,2740.4,MBR,Clothing,Kids,1979-05-16,F,1.0
13152,8870044144,272589,2012-05-19,12,6,3,1093,3623.295,TeleShop,Home and kitchen,Tools,1977-01-07,F,8.0
13153,46054759240,271041,2012-05-19,1,2,3,915,3033.225,e-Shop,Footwear,Mens,1984-12-19,F,4.0
13154,40560692463,267309,2012-05-19,11,6,4,600,2652.0,TeleShop,Home and kitchen,Bath,1973-04-08,F,1.0
13155,44321447052,271836,2012-05-19,1,2,4,1465,6475.3,e-Shop,Footwear,Mens,1982-11-10,F,6.0
13156,426787191,273106,2012-05-19,1,2,-5,-109,-602.225,e-Shop,Footwear,Mens,1970-03-23,F,2.0
13157,37002728071,272910,2012-05-19,10,6,2,503,1111.63,e-Shop,Home and kitchen,Kitchen,1990-04-29,F,7.0
13158,32653278933,271834,2012-05-19,4,1,3,1043,3457.545,TeleShop,Clothing,Mens,1980-05-12,M,9.0
13159,11974703760,271461,2012-05-19,5,3,2,808,1785.68,e-Shop,Electronics,Computers,1980-12-16,M,5.0
13160,61938977100,270824,2012-05-19,5,3,4,1313,5803.46,e-Shop,Electronics,Computers,1979-01-11,M,9.0
13161,26857541612,267987,2012-05-19,4,4,4,629,2780.18,Flagship store,Bags,Women,1988-11-18,M,9.0
13162,91216483704,268299,2012-05-19,10,6,1,594,656.37,e-Shop,Home and kitchen,Kitchen,1979-09-08,F,8.0
13163,78650376258,275125,2012-05-19,3,2,4,432,1909.44,TeleShop,Footwear,Women,1975-09-19,F,3.0
13164,98093114529,267210,2012-05-19,1,4,3,785,2602.275,TeleShop,Bags,Mens,1982-05-03,F,2.0
13165,64169103450,271341,2012-05-19,4,3,5,1407,7773.675,e-Shop,Electronics,Mobiles,1973-07-22,M,10.0
13166,90276658974,272803,2012-05-19,6,5,4,1103,4875.26,TeleShop,Books,DIY,1974-10-23,M,7.0
13167,47610019007,269529,2012-05-18,12,6,5,392,2165.8,e-Shop,Home and kitchen,Tools,1990-01-23,F,8.0
13168,426787191,273106,2012-05-18,1,2,5,109,602.225,e-Shop,Footwear,Mens,1970-03-23,F,2.0
13169,1403210199,271045,2012-05-18,1,2,1,894,987.87,TeleShop,Footwear,Mens,1970-05-23,F,7.0
13170,56415438324,274708,2012-05-18,7,5,5,553,3055.325,Flagship store,Books,Fiction,1987-06-18,F,8.0
13171,18809274142,270293,2012-05-18,4,1,-1,-491,-542.555,TeleShop,Clothing,Mens,1983-07-22,M,4.0
13172,39809399928,268500,2012-05-18,4,1,5,1122,6199.05,MBR,Clothing,Mens,1971-04-13,F,7.0
13173,18260889275,271806,2012-05-18,3,5,5,386,2132.65,e-Shop,Books,Comics,1980-03-10,F,10.0
13174,49033631235,268525,2012-05-18,4,2,2,1157,2556.97,TeleShop,Footwear,Kids,1977-04-08,F,1.0
13175,60488411526,268558,2012-05-18,8,3,-4,-385,-1701.7,Flagship store,Electronics,Personal Appliances,1972-11-02,F,4.0
13176,20731217772,272970,2012-05-18,3,2,4,1070,4729.4,e-Shop,Footwear,Women,1984-01-22,F,3.0
13177,18134431462,269873,2012-05-18,11,5,-1,-967,-1068.535,e-Shop,Books,Children,1989-07-13,M,8.0
13178,37742762673,270553,2012-05-18,7,5,4,1338,5913.96,TeleShop,Books,Fiction,1980-01-04,M,4.0
13179,25364328005,275030,2012-05-18,4,4,4,974,4305.08,e-Shop,Bags,Women,1976-10-08,M,3.0
13180,1135792965,274147,2012-05-18,12,5,4,593,2621.06,e-Shop,Books,Academic,1986-02-16,M,2.0
13181,60845363011,274640,2012-05-18,1,4,5,589,3254.225,e-Shop,Bags,Mens,1981-11-14,M,8.0
13182,46368808489,274632,2012-05-18,10,3,1,916,1012.18,e-Shop,Electronics,Audio and video,1971-06-13,F,3.0
13183,21978825379,272633,2012-05-18,7,5,5,967,5342.675,MBR,Books,Fiction,1981-11-23,F,3.0
13184,30413421909,269096,2012-05-18,4,4,2,342,755.82,Flagship store,Bags,Women,1990-04-21,M,5.0
13185,20225338122,269535,2012-05-18,3,2,1,1197,1322.685,e-Shop,Footwear,Women,1978-02-19,M,3.0
13186,3290814749,270584,2012-05-18,4,3,2,545,1204.45,e-Shop,Electronics,Mobiles,1979-12-28,F,9.0
13187,26578177442,267943,2012-05-18,9,3,4,1003,4433.26,e-Shop,Electronics,Cameras,1981-04-17,F,7.0
13188,80746678505,267189,2012-05-18,11,6,1,1365,1508.325,TeleShop,Home and kitchen,Bath,1977-05-23,M,1.0
13189,65790309421,272831,2012-05-18,3,5,4,673,2974.66,e-Shop,Books,Comics,1992-08-10,F,10.0
13190,86928523204,267107,2012-05-18,3,1,5,382,2110.55,e-Shop,Clothing,Kids,1977-07-27,M,1.0
13191,81111636654,269190,2012-05-18,5,3,3,928,3076.32,MBR,Electronics,Computers,1982-03-21,F,3.0
13192,96290151443,272613,2012-05-18,3,2,1,947,1046.435,Flagship store,Footwear,Women,1987-04-28,M,6.0
13193,78481398784,268078,2012-05-18,2,6,2,505,1116.05,MBR,Home and kitchen,Furnishing,1975-12-19,F,6.0
13194,99191597466,272035,2012-05-18,10,5,2,914,2019.94,e-Shop,Books,Non-Fiction,1983-05-01,F,2.0
13195,83890809130,267864,2012-05-18,4,1,3,470,1558.05,TeleShop,Clothing,Mens,1990-11-17,M,3.0
13196,17259746957,272740,2012-05-17,3,1,3,718,2380.17,MBR,Clothing,Kids,1992-05-01,F,7.0
13197,19527884776,273317,2012-05-17,5,3,1,257,283.985,Flagship store,Electronics,Computers,1985-01-04,M,3.0
13198,54464251270,269673,2012-05-17,2,6,5,785,4337.125,TeleShop,Home and kitchen,Furnishing,1986-02-04,F,10.0
13199,52309598449,274715,2012-05-17,10,5,5,561,3099.525,e-Shop,Books,Non-Fiction,1984-05-05,F,5.0
13200,7183554375,268006,2012-05-17,12,5,4,1181,5220.02,MBR,Books,Academic,1977-11-25,F,8.0
13201,4318484331,270527,2012-05-17,1,2,5,848,4685.2,MBR,Footwear,Mens,1988-07-26,F,6.0
13202,51850602476,271961,2012-05-17,3,5,1,1296,1432.08,e-Shop,Books,Comics,1982-01-15,M,1.0
13203,38283696934,269600,2012-05-17,4,2,-2,-1398,-3089.58,Flagship store,Footwear,Kids,1976-08-14,F,5.0
13204,33642676144,271087,2012-05-17,12,5,4,562,2484.04,MBR,Books,Academic,1976-01-12,F,3.0
13205,35015407461,267536,2012-05-17,7,5,1,76,83.98,MBR,Books,Fiction,1970-09-10,M,3.0
13206,32357928155,268032,2012-05-17,3,2,3,1436,4760.34,Flagship store,Footwear,Women,1979-02-17,F,1.0
13207,73094513225,271183,2012-05-17,3,5,3,545,1806.675,Flagship store,Books,Comics,1984-04-26,M,2.0
13208,77729146791,269949,2012-05-17,10,6,2,1324,2926.04,MBR,Home and kitchen,Kitchen,1981-08-04,M,2.0
13209,65095392843,272209,2012-05-17,2,6,4,1191,5264.22,e-Shop,Home and kitchen,Furnishing,1991-06-01,F,10.0
13210,79462290934,267552,2012-05-17,1,4,3,385,1276.275,e-Shop,Bags,Mens,1987-11-04,M,4.0
13211,68658514751,267248,2012-05-17,9,3,-2,-277,-612.17,Flagship store,Electronics,Cameras,1986-09-29,M,5.0
13212,85412539745,267068,2012-05-17,10,3,5,1132,6254.3,e-Shop,Electronics,Audio and video,1979-12-04,M,6.0
13213,71969890906,270008,2012-05-17,11,5,-2,-979,-2163.59,MBR,Books,Children,1984-07-08,M,4.0
13214,75648498128,272301,2012-05-17,11,6,2,796,1759.16,e-Shop,Home and kitchen,Bath,1970-06-03,F,8.0
13215,70070982388,269095,2012-05-17,2,6,4,152,671.84,e-Shop,Home and kitchen,Furnishing,1989-05-18,F,2.0
13216,96623093056,274432,2012-05-17,2,6,3,1034,3427.71,Flagship store,Home and kitchen,Furnishing,1984-02-27,F,2.0
13217,64271660786,273829,2012-05-17,3,1,2,1048,2316.08,Flagship store,Clothing,Kids,1983-05-26,M,4.0
13218,98451448084,269854,2012-05-17,3,1,3,307,1017.705,TeleShop,Clothing,Kids,1987-08-23,F,3.0
13219,7612353477,271817,2012-05-16,1,2,2,1083,2393.43,e-Shop,Footwear,Mens,1989-12-24,M,8.0
13220,38283696934,269600,2012-05-16,4,2,2,1398,3089.58,Flagship store,Footwear,Kids,1976-08-14,F,5.0
13221,62261395594,272912,2012-05-16,11,6,5,954,5270.85,TeleShop,Home and kitchen,Bath,1991-09-23,M,9.0
13222,10314656055,272982,2012-05-16,9,3,3,836,2771.34,TeleShop,Electronics,Cameras,1972-01-01,F,10.0
13223,34031952789,270051,2012-05-16,11,5,5,673,3718.325,TeleShop,Books,Children,1970-09-07,M,8.0
13224,6604468096,269717,2012-05-16,3,5,1,773,854.165,Flagship store,Books,Comics,1978-09-22,M,10.0
13225,57860337828,273267,2012-05-16,11,6,5,831,4591.275,MBR,Home and kitchen,Bath,1988-04-20,F,7.0
13226,32303616354,272070,2012-05-16,10,3,2,476,1051.96,e-Shop,Electronics,Audio and video,1972-05-18,F,10.0
13227,7613094867,272937,2012-05-16,12,5,4,584,2581.28,e-Shop,Books,Academic,1992-11-08,M,6.0
13228,15963042654,271942,2012-05-16,4,4,5,829,4580.225,TeleShop,Bags,Women,1982-05-14,F,2.0
13229,46856146824,274816,2012-05-16,11,6,2,1410,3116.1,Flagship store,Home and kitchen,Bath,1988-09-06,M,1.0
13230,10415710274,273229,2012-05-16,4,1,-4,-96,-424.32,e-Shop,Clothing,Mens,1987-05-17,M,2.0
13231,5196512154,268138,2012-05-16,6,5,5,536,2961.4,e-Shop,Books,DIY,1980-06-23,M,3.0
13232,48360187417,268108,2012-05-16,1,2,5,281,1552.525,e-Shop,Footwear,Mens,1971-09-03,M,7.0
13233,23603099843,271367,2012-05-16,3,1,4,656,2899.52,e-Shop,Clothing,Kids,1980-01-09,F,9.0
13234,93571094682,270077,2012-05-16,12,6,4,271,1197.82,e-Shop,Home and kitchen,Tools,1975-10-16,F,4.0
13235,93171142071,272823,2012-05-16,7,5,4,623,2753.66,Flagship store,Books,Fiction,1988-11-01,M,9.0
13236,93235218572,274649,2012-05-16,3,1,3,759,2516.085,TeleShop,Clothing,Kids,1979-03-15,F,7.0
13237,77889052080,271762,2012-05-16,4,3,3,273,904.995,Flagship store,Electronics,Mobiles,1976-09-06,M,4.0
13238,70503754311,267826,2012-05-16,1,1,4,195,861.9,Flagship store,Clothing,Women,1970-08-24,F,7.0
13239,93032705372,272517,2012-05-16,3,1,5,219,1209.975,TeleShop,Clothing,Kids,1979-02-11,M,8.0
13240,81187825574,269139,2012-05-16,12,6,3,996,3301.74,e-Shop,Home and kitchen,Tools,1971-02-20,M,3.0
13241,82332071219,273541,2012-05-16,3,1,1,667,737.035,MBR,Clothing,Kids,1970-02-01,M,4.0
13242,75271938392,274383,2012-05-16,4,2,1,1261,1393.405,TeleShop,Footwear,Kids,1977-03-10,M,8.0
13243,82653956362,269235,2012-05-16,10,6,-1,-661,-730.405,e-Shop,Home and kitchen,Kitchen,1970-10-22,F,4.0
13244,37620863587,272465,2012-05-15,1,2,2,259,572.39,Flagship store,Footwear,Mens,1987-10-12,M,7.0
13245,17428839618,272103,2012-05-15,1,1,4,398,1759.16,e-Shop,Clothing,Women,1977-05-14,F,4.0
13246,9791977554,274489,2012-05-15,12,6,1,1274,1407.77,MBR,Home and kitchen,Tools,1990-07-22,M,9.0
13247,20360014384,274515,2012-05-15,3,5,2,445,983.45,e-Shop,Books,Comics,1983-07-23,F,1.0
13248,95546362682,267396,2012-05-15,4,3,3,717,2376.855,Flagship store,Electronics,Mobiles,1970-11-13,M,9.0
13249,90851005490,275063,2012-05-15,12,5,5,943,5210.075,e-Shop,Books,Academic,1978-08-05,F,2.0
13250,63820909847,268636,2012-05-15,4,4,5,830,4585.75,e-Shop,Bags,Women,1970-12-15,M,4.0
13251,67014810485,268880,2012-05-15,1,1,3,1160,3845.4,TeleShop,Clothing,Women,1978-01-16,M,9.0
13252,96506596220,274952,2012-05-15,11,6,1,1064,1175.72,e-Shop,Home and kitchen,Bath,1981-12-10,F,2.0
13253,79061708111,269283,2012-05-15,3,2,5,221,1221.025,Flagship store,Footwear,Women,1974-09-01,F,3.0
13254,68927897305,268871,2012-05-15,10,5,1,1448,1600.04,e-Shop,Books,Non-Fiction,1989-02-25,F,4.0
13255,27874512178,268518,2012-05-14,5,3,5,1155,6381.375,MBR,Electronics,Computers,1985-03-17,M,3.0
13256,303170923,266992,2012-05-14,4,4,3,1106,3666.39,e-Shop,Bags,Women,1983-04-23,F,9.0
13257,30142929407,273060,2012-05-14,3,1,3,427,1415.505,Flagship store,Clothing,Kids,1991-09-19,F,3.0
13258,57735247230,268082,2012-05-14,11,6,2,1351,2985.71,MBR,Home and kitchen,Bath,1988-02-21,F,5.0
13259,29032953303,275045,2012-05-14,12,6,4,303,1339.26,MBR,Home and kitchen,Tools,1989-06-27,F,9.0
13260,63054471573,271547,2012-05-14,10,5,3,755,2502.825,Flagship store,Books,Non-Fiction,1973-03-10,F,7.0
13261,57536919617,268081,2012-05-14,9,3,2,836,1847.56,e-Shop,Electronics,Cameras,1984-11-03,F,1.0
13262,32250455876,269392,2012-05-14,10,3,2,134,296.14,e-Shop,Electronics,Audio and video,1976-08-02,M,2.0
13263,49720460081,270241,2012-05-14,6,5,3,1271,4213.365,TeleShop,Books,DIY,1985-07-25,F,7.0
13264,9257163979,267338,2012-05-14,5,3,4,357,1577.94,e-Shop,Electronics,Computers,1986-12-17,M,3.0
13265,74708026250,271477,2012-05-14,10,5,5,906,5005.65,TeleShop,Books,Non-Fiction,1990-04-05,M,3.0
13266,96054394255,273935,2012-05-14,3,2,3,950,3149.25,MBR,Footwear,Women,1976-09-22,F,1.0
13267,76570529457,269332,2012-05-14,5,3,1,220,243.1,e-Shop,Electronics,Computers,1979-01-23,M,5.0
13268,65010458934,267265,2012-05-14,10,5,4,1375,6077.5,Flagship store,Books,Non-Fiction,1991-09-14,F,5.0
13269,86774049118,267895,2012-05-14,10,6,-2,-432,-954.72,MBR,Home and kitchen,Kitchen,1972-10-25,F,10.0
13270,31645886258,272438,2012-05-13,12,5,-3,-592,-1962.48,Flagship store,Books,Academic,1972-12-16,M,9.0
13271,40673019845,274813,2012-05-13,8,3,1,741,818.805,e-Shop,Electronics,Personal Appliances,1987-10-02,M,6.0
13272,20009614379,269805,2012-05-13,3,1,-1,-306,-338.13,Flagship store,Clothing,Kids,1972-07-04,F,6.0
13273,17061046636,273229,2012-05-13,12,6,3,676,2240.94,Flagship store,Home and kitchen,Tools,1987-05-17,M,2.0
13274,21663198292,275038,2012-05-13,6,5,1,1072,1184.56,Flagship store,Books,DIY,1979-02-19,M,2.0
13275,17638195396,269959,2012-05-13,7,5,3,1425,4723.875,e-Shop,Books,Fiction,1992-01-18,M,2.0
13276,54792657128,269018,2012-05-13,5,3,4,370,1635.4,TeleShop,Electronics,Computers,1989-09-10,M,8.0
13277,26899304163,267715,2012-05-13,12,5,3,646,2141.49,Flagship store,Books,Academic,1972-12-10,F,7.0
13278,26751966025,274427,2012-05-13,1,1,-2,-761,-1681.81,Flagship store,Clothing,Women,1984-05-08,F,2.0
13279,91128185478,270955,2012-05-13,5,3,5,569,3143.725,MBR,Electronics,Computers,1973-05-05,M,1.0
13280,76328016565,267398,2012-05-13,1,2,2,413,912.73,e-Shop,Footwear,Mens,1976-09-22,M,4.0
13281,78852057116,270212,2012-05-13,12,5,5,1106,6110.65,TeleShop,Books,Academic,1987-07-20,F,1.0
13282,87990431324,270451,2012-05-13,9,3,3,873,2893.995,Flagship store,Electronics,Cameras,1971-10-07,F,10.0
13283,79955170058,269940,2012-05-13,10,6,-5,-964,-5326.1,e-Shop,Home and kitchen,Kitchen,1983-02-14,F,3.0
13284,84654389282,274930,2012-05-13,3,5,4,1343,5936.06,TeleShop,Books,Comics,1981-09-21,M,3.0
13285,71969890906,270008,2012-05-13,11,5,2,979,2163.59,MBR,Books,Children,1984-07-08,M,4.0
13286,99547706002,271323,2012-05-13,3,2,-4,-77,-340.34,e-Shop,Footwear,Women,1971-02-02,M,1.0
13287,58720530877,267017,2012-12-05,3,1,4,1412,6241.04,MBR,Clothing,Kids,1981-09-17,F,10.0
13288,36007527124,268243,2012-12-05,10,6,1,1191,1316.055,MBR,Home and kitchen,Kitchen,1981-06-16,F,10.0
13289,52802874212,271763,2012-12-05,3,5,3,110,364.65,TeleShop,Books,Comics,1979-05-14,M,7.0
13290,18688461360,272417,2012-12-05,12,5,1,1049,1159.145,Flagship store,Books,Academic,1987-04-28,F,1.0
13291,20941179134,270059,2012-12-05,12,5,1,90,99.45,Flagship store,Books,Academic,1982-07-14,F,4.0
13292,46697070448,275252,2012-12-05,8,3,5,647,3574.675,e-Shop,Electronics,Personal Appliances,1977-03-09,M,6.0
13293,35756156848,273758,2012-12-05,1,1,4,987,4362.54,MBR,Clothing,Women,1974-11-11,F,9.0
13294,10013640089,268327,2012-12-05,5,3,2,578,1277.38,MBR,Electronics,Computers,1989-12-17,F,10.0
13295,9130684115,271852,2012-12-05,8,3,3,1412,4680.78,e-Shop,Electronics,Personal Appliances,1978-02-11,M,3.0
13296,20062057662,274107,2012-12-05,4,2,5,1348,7447.7,e-Shop,Footwear,Kids,1992-08-08,M,9.0
13297,98430280751,271690,2012-12-05,8,3,3,920,3049.8,TeleShop,Electronics,Personal Appliances,1971-12-15,F,8.0
13298,87732536702,273205,2012-12-05,12,6,2,879,1942.59,MBR,Home and kitchen,Tools,1972-07-19,M,2.0
13299,66699727430,269947,2012-12-05,9,3,4,1486,6568.12,e-Shop,Electronics,Cameras,1985-05-24,F,9.0
13300,81354883610,274136,2012-12-05,11,6,3,672,2227.68,e-Shop,Home and kitchen,Bath,1972-02-23,F,1.0
13301,95197939843,272461,2012-12-05,12,5,2,1072,2369.12,Flagship store,Books,Academic,1974-12-01,F,1.0
13302,78171531263,271614,2012-12-05,4,2,-2,-1275,-2817.75,MBR,Footwear,Kids,1989-06-23,M,9.0
13303,83123798746,274313,2012-12-05,10,6,1,1105,1221.025,MBR,Home and kitchen,Kitchen,1975-06-22,M,1.0
13304,77461976216,274786,2012-12-05,4,2,-5,-1086,-6000.15,e-Shop,Footwear,Kids,1991-05-19,F,3.0
13305,66786209953,267522,2012-12-05,7,5,3,1013,3358.095,MBR,Books,Fiction,1976-02-28,M,3.0
13306,97643861480,268526,2012-12-05,6,5,5,790,4364.75,Flagship store,Books,DIY,1990-08-20,M,6.0
13307,83077635670,272225,2012-12-05,1,4,3,1169,3875.235,e-Shop,Bags,Mens,1988-06-22,F,1.0
13308,94347435336,267058,2012-12-05,1,4,-5,-568,-3138.2,MBR,Bags,Mens,1992-02-06,F,10.0
13309,38132009638,272910,2012-11-05,11,6,2,1290,2850.9,e-Shop,Home and kitchen,Bath,1990-04-29,F,7.0
13310,43332655650,271487,2012-11-05,3,2,4,557,2461.94,MBR,Footwear,Women,1988-02-02,F,3.0
13311,18134431462,269873,2012-11-05,11,5,1,967,1068.535,e-Shop,Books,Children,1989-07-13,M,8.0
13312,57911439738,273411,2012-11-05,11,5,2,151,333.71,e-Shop,Books,Children,1985-08-28,M,7.0
13313,44499339341,271363,2012-11-05,10,6,5,477,2635.425,TeleShop,Home and kitchen,Kitchen,1975-11-22,F,9.0
13314,22669720199,275033,2012-11-05,12,6,2,707,1562.47,TeleShop,Home and kitchen,Tools,1971-10-21,F,10.0
13315,51544424917,271971,2012-11-05,9,3,3,949,3145.935,MBR,Electronics,Cameras,1982-04-05,F,2.0
13316,19474706905,268558,2012-11-05,10,3,1,399,440.895,e-Shop,Electronics,Audio and video,1972-11-02,F,4.0
13317,33717987022,270182,2012-11-05,10,3,5,1020,5635.5,TeleShop,Electronics,Audio and video,1975-07-17,M,1.0
13318,49037882774,273995,2012-11-05,10,3,2,822,1816.62,TeleShop,Electronics,Audio and video,1985-04-09,F,1.0
13319,55229190220,267756,2012-11-05,4,1,5,296,1635.4,Flagship store,Clothing,Mens,1979-07-12,F,1.0
13320,11429712894,271100,2012-11-05,6,5,5,179,988.975,e-Shop,Books,DIY,1985-05-23,F,9.0
13321,42811791890,274450,2012-11-05,3,1,4,651,2877.42,e-Shop,Clothing,Kids,1972-07-24,F,9.0
13322,25411724532,272476,2012-11-05,7,5,4,1113,4919.46,MBR,Books,Fiction,1976-10-06,F,7.0
13323,4943902118,273989,2012-11-05,4,1,3,921,3053.115,MBR,Clothing,Mens,1989-07-15,M,4.0
13324,51258555764,271868,2012-11-05,9,3,3,647,2144.805,Flagship store,Electronics,Cameras,1989-09-29,M,2.0
13325,10415710274,273229,2012-11-05,4,1,4,96,424.32,e-Shop,Clothing,Mens,1987-05-17,M,2.0
13326,55033758008,270894,2012-11-05,6,5,1,497,549.185,e-Shop,Books,DIY,1985-08-21,F,4.0
13327,56438235308,271838,2012-11-05,4,4,5,293,1618.825,e-Shop,Bags,Women,1973-06-10,F,5.0
13328,23718339061,270188,2012-11-05,1,4,-3,-1273,-4219.995,e-Shop,Bags,Mens,1983-03-29,M,2.0
13329,36231965585,270520,2012-11-05,10,3,2,1411,3118.31,Flagship store,Electronics,Audio and video,1981-12-05,F,9.0
13330,75045373979,268015,2012-11-05,2,6,4,1045,4618.9,e-Shop,Home and kitchen,Furnishing,1984-05-23,M,10.0
13331,88191527251,273987,2012-11-05,12,6,1,140,154.7,TeleShop,Home and kitchen,Tools,1974-05-05,M,9.0
13332,77080827310,273250,2012-11-05,5,3,2,190,419.9,e-Shop,Electronics,Computers,1978-04-25,F,6.0
13333,93503172574,270071,2012-11-05,1,2,5,159,878.475,e-Shop,Footwear,Mens,1973-01-17,F,5.0
13334,86840028169,272142,2012-11-05,5,3,2,541,1195.61,MBR,Electronics,Computers,1988-10-13,M,8.0
13335,91735093518,270688,2012-11-05,10,5,2,207,457.47,e-Shop,Books,Non-Fiction,1972-02-21,F,2.0
13336,79076034541,274475,2012-11-05,11,5,5,1448,8000.2,Flagship store,Books,Children,1981-09-18,F,10.0
13337,82930273016,274679,2012-11-05,2,6,-5,-1201,-6635.525,TeleShop,Home and kitchen,Furnishing,1981-05-14,F,10.0
13338,99547706002,271323,2012-11-05,3,2,4,77,340.34,e-Shop,Footwear,Women,1971-02-02,M,1.0
13339,81238457482,273929,2012-11-05,3,2,4,1022,4517.24,MBR,Footwear,Women,1970-10-28,M,5.0
13340,8973300884,269982,2012-10-05,12,5,5,999,5519.475,e-Shop,Books,Academic,1976-08-17,F,1.0
13341,9470681500,267266,2012-10-05,2,6,3,592,1962.48,e-Shop,Home and kitchen,Furnishing,1986-05-21,F,5.0
13342,50882742305,274813,2012-10-05,10,3,5,985,5442.125,e-Shop,Electronics,Audio and video,1987-10-02,M,6.0
13343,21459715581,269965,2012-10-05,11,5,-3,-377,-1249.755,TeleShop,Books,Children,1977-08-09,M,3.0
13344,61638129439,267467,2012-10-05,4,2,5,996,5502.9,e-Shop,Footwear,Kids,1991-01-10,M,9.0
13345,39230745204,269472,2012-10-05,11,5,1,1032,1140.36,MBR,Books,Children,1989-06-14,F,3.0
13346,44707490574,268991,2012-10-05,4,3,4,1280,5657.6,e-Shop,Electronics,Mobiles,1989-11-10,M,3.0
13347,60274767933,272479,2012-10-05,3,2,2,111,245.31,MBR,Footwear,Women,1974-12-12,F,3.0
13348,61443800857,267395,2012-10-05,4,3,2,410,906.1,MBR,Electronics,Mobiles,1971-06-24,M,6.0
13349,32602349114,274561,2012-10-05,1,2,5,677,3740.425,e-Shop,Footwear,Mens,1991-10-25,F,2.0
13350,58912077171,273555,2012-10-05,11,5,-1,-615,-679.575,TeleShop,Books,Children,1980-03-17,M,7.0
13351,1377815749,274654,2012-10-05,10,6,4,770,3403.4,MBR,Home and kitchen,Kitchen,1980-06-23,F,2.0
13352,53316816036,269657,2012-10-05,11,6,1,402,444.21,Flagship store,Home and kitchen,Bath,1983-08-02,M,1.0
13353,49915493246,274476,2012-10-05,12,6,3,472,1564.68,e-Shop,Home and kitchen,Tools,1974-06-03,F,1.0
13354,9950932835,269703,2012-10-05,11,5,3,1432,4747.08,e-Shop,Books,Children,1988-11-17,M,8.0
13355,62294012792,269054,2012-10-05,5,3,1,1397,1543.685,TeleShop,Electronics,Computers,1985-01-24,M,5.0
13356,49558271795,272632,2012-10-05,7,5,1,828,914.94,TeleShop,Books,Fiction,1978-01-16,M,8.0
13357,46385401052,273914,2012-10-05,10,6,-3,-385,-1276.275,MBR,Home and kitchen,Kitchen,1978-06-08,M,10.0
13358,23203769756,274232,2012-10-05,3,1,1,422,466.31,TeleShop,Clothing,Kids,1970-09-26,F,5.0
13359,70460239044,271768,2012-10-05,11,5,-4,-905,-4000.1,Flagship store,Books,Children,1991-04-23,M,7.0
13360,71186901320,269533,2012-10-05,11,5,1,1391,1537.055,Flagship store,Books,Children,1988-04-21,F,9.0
13361,64639988779,273234,2012-10-05,2,6,2,701,1549.21,e-Shop,Home and kitchen,Furnishing,1978-09-16,M,6.0
13362,80075837949,267942,2012-10-05,10,5,3,1163,3855.345,TeleShop,Books,Non-Fiction,1979-06-23,F,6.0
13363,82930273016,274679,2012-10-05,2,6,5,1201,6635.525,TeleShop,Home and kitchen,Furnishing,1981-05-14,F,10.0
13364,64009165017,272568,2012-10-05,2,6,-4,-859,-3796.78,TeleShop,Home and kitchen,Furnishing,1973-05-17,F,10.0
13365,65957599436,271789,2012-10-05,3,2,3,762,2526.03,Flagship store,Footwear,Women,1984-03-13,F,4.0
